mass [kg],skin thickness [mm],stringer thickness [mm],stringer cross-section area [mm2],frame cross-section area [mm2],stringer pitch [mm],frame pitch [mm],stringer/frame material,skin material,stress margin [%]
28.046774615254336,0.5,0.9000000000000001,14.999999999999998,20.0,260.0,749.9999999999999,AA2024-T3,AA2024-T3,2307.9016503152952
28.046774615254336,0.5,0.9000000000000001,14.999999999999998,20.0,260.0,700.0,AA2024-T3,AA2024-T3,1757.1180556223085
28.046774615254336,0.5,0.8,14.999999999999998,20.0,260.0,649.9999999999999,AA2024-T3,AA2024-T3,2307.9016503152952
28.046774615254336,0.5,0.8,14.999999999999998,20.0,260.0,749.9999999999999,AA2024-T3,AA2024-T3,2307.9016503152952
28.046774615254336,0.5,0.8,14.999999999999998,20.0,260.0,700.0,AA2024-T3,AA2024-T3,2307.9016503152952
28.046774615254336,0.5,0.9000000000000001,14.999999999999998,20.0,260.0,649.9999999999999,AA2024-T3,AA2024-T3,2307.9016503152952
28.068520219303913,0.39999999999999997,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3301.5935033849096
28.068520219303913,0.39999999999999997,0.8,24.999999999999996,20.0,180.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3301.5935033849096
28.092730476716948,0.5,0.9000000000000001,14.999999999999998,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,2103.0738896630724
28.092730476716948,0.5,0.8,14.999999999999998,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,2103.0738896630724
28.092730476716948,0.5,0.8,14.999999999999998,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,2103.0738896630724
28.092730476716948,0.5,0.9000000000000001,14.999999999999998,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,2103.0738896630724
28.098314512142174,0.5,0.9000000000000001,10.0,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2267.4254130145187
28.098314512142174,0.5,0.8,10.0,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2267.4254130145187
28.14427037360479,0.5,0.8,10.0,20.0,280.0,350.0,AA2024-T3,AA2024-T3,1870.2570406252682
28.14427037360479,0.5,0.9000000000000001,10.0,20.0,280.0,350.0,AA2024-T3,AA2024-T3,1870.2570406252682
28.157639924516523,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2898.245476284813
28.157639924516523,0.39999999999999997,0.8,29.999999999999996,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2898.245476284813
28.176266146504336,0.5,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2537.757704748306
28.176266146504336,0.5,0.8,14.999999999999998,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2537.7577047483064
28.176266146504336,0.5,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2537.757704748306
28.176266146504336,0.5,0.8,14.999999999999998,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,2537.7577047483064
28.176266146504336,0.5,0.8,14.999999999999998,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2537.7577047483064
28.176266146504336,0.5,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,1949.7867583326758
28.179058164216947,0.5,0.8,10.0,20.0,180.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,3314.020684936922
28.179058164216947,0.5,0.9000000000000001,10.0,20.0,180.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,3314.020684936922
28.179058164216947,0.5,0.9000000000000001,10.0,20.0,180.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,3314.020684936922
28.179058164216947,0.5,0.8,10.0,20.0,180.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,3314.020684936922
28.1952197328413,0.39999999999999997,0.9000000000000001,14.999999999999998,20.0,100.0,449.99999999999994,AA2024-T3,AA2024-T3,5636.718321787745
28.1952197328413,0.39999999999999997,0.8,14.999999999999998,20.0,100.0,449.99999999999994,AA2024-T3,AA2024-T3,5636.718321787745
28.1952197328413,0.39999999999999997,0.9000000000000001,14.999999999999998,20.0,100.0,499.99999999999994,AA2024-T3,AA2024-T3,5636.718321787745
28.1952197328413,0.39999999999999997,0.8,14.999999999999998,20.0,100.0,499.99999999999994,AA2024-T3,AA2024-T3,5636.718321787745
28.208589283753042,0.3,0.9000000000000001,24.999999999999996,20.0,100.0,499.99999999999994,AA2024-T3,AA2024-T3,4944.317718620561
28.208589283753042,0.3,0.8,24.999999999999996,20.0,100.0,499.99999999999994,AA2024-T3,AA2024-T3,4944.317718620561
28.208589283753042,0.3,0.9000000000000001,24.999999999999996,20.0,100.0,449.99999999999994,AA2024-T3,AA2024-T3,4944.317718620561
28.208589283753042,0.3,0.8,24.999999999999996,20.0,100.0,449.99999999999994,AA2024-T3,AA2024-T3,4944.317718620561
28.219429990254334,0.5,0.9000000000000001,10.0,20.0,160.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3909.2214142827265
28.219429990254334,0.5,0.9000000000000001,10.0,20.0,160.00000000000003,700.0,AA2024-T3,AA2024-T3,3909.2214142827265
28.219429990254334,0.5,0.8,10.0,20.0,160.00000000000003,700.0,AA2024-T3,AA2024-T3,3909.2214142827265
28.219429990254334,0.5,0.8,10.0,20.0,160.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3909.2214142827265
28.219429990254334,0.5,0.9000000000000001,10.0,20.0,160.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3909.2214142827265
28.219429990254334,0.5,0.8,10.0,20.0,160.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3909.2214142827265
28.225014025679563,0.5,0.9000000000000001,10.0,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,2876.3996060291634
28.225014025679563,0.5,0.9000000000000001,10.0,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,2876.3996060291634
28.225014025679563,0.5,0.8,10.0,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,2876.3996060291634
28.225014025679563,0.5,0.8,10.0,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,2876.3996060291634
28.24955164744175,0.39999999999999997,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,300.0,AA2024-T3,AA2024-T3,4340.087309802677
28.24955164744175,0.39999999999999997,0.8,14.999999999999998,20.0,120.00000000000001,300.0,AA2024-T3,AA2024-T3,4340.087309802678
28.24955164744175,0.39999999999999997,0.8,29.999999999999996,20.0,240.00000000000003,300.0,AA2024-T3,AA2024-T3,2628.678230616507
28.24955164744175,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,300.0,AA2024-T3,AA2024-T3,2628.678230616507
28.251753127503044,0.3,0.9000000000000001,29.999999999999996,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,4543.178277037259
28.251753127503044,0.3,0.9000000000000001,29.999999999999996,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,4543.178277037259
28.251753127503044,0.3,0.8,29.999999999999996,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,4543.178277037259
28.251753127503044,0.3,0.8,29.999999999999996,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,4543.178277037259
28.270969887142176,0.5,0.8,10.0,20.0,220.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2534.488122045136
28.270969887142176,0.5,0.9000000000000001,10.0,20.0,220.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2534.488122045136
28.284339438053912,0.39999999999999997,0.8,20.0,20.0,140.0,399.99999999999994,AA2024-T3,AA2024-T3,4010.7879993238375
28.284339438053912,0.39999999999999997,0.9000000000000001,20.0,20.0,140.0,399.99999999999994,AA2024-T3,AA2024-T3,4010.7879993238375
28.31692574860479,0.5,0.8,10.0,20.0,260.0,350.0,AA2024-T3,AA2024-T3,2054.967175917806
28.31692574860479,0.5,0.9000000000000001,10.0,20.0,260.0,350.0,AA2024-T3,AA2024-T3,2054.967175917806
28.321919246378684,0.39999999999999997,0.8,24.999999999999996,20.0,160.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,3803.9778286090846
28.321919246378684,0.39999999999999997,0.8,24.999999999999996,20.0,160.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,3803.9778286090846
28.321919246378684,0.39999999999999997,0.9000000000000001,24.999999999999996,20.0,160.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,3803.977828609085
28.321919246378684,0.39999999999999997,0.9000000000000001,24.999999999999996,20.0,160.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,3803.977828609085
28.3247112640913,0.39999999999999997,0.8,29.999999999999996,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,3247.823596556303
28.3247112640913,0.39999999999999997,0.8,29.999999999999996,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,3247.823596556303
28.3247112640913,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,3247.823596556303
28.3247112640913,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,3247.823596556303
28.335879334941747,0.39999999999999997,0.9000000000000001,24.999999999999996,20.0,200.0,300.0,AA2024-T3,AA2024-T3,2920.2360586215646
28.335879334941747,0.39999999999999997,0.8,20.0,20.0,160.00000000000003,300.0,AA2024-T3,AA2024-T3,3394.0296911288287
28.335879334941747,0.39999999999999997,0.9000000000000001,20.0,20.0,160.00000000000003,300.0,AA2024-T3,AA2024-T3,3394.0296911288287
28.335879334941747,0.39999999999999997,0.8,24.999999999999996,20.0,200.0,300.0,AA2024-T3,AA2024-T3,2920.2360586215646
28.35171353921695,0.5,0.8,14.999999999999998,20.0,260.0,599.9999999999999,AA2024-T3,AA2024-T3,2307.9016503152952
28.35171353921695,0.5,0.9000000000000001,14.999999999999998,20.0,260.0,549.9999999999999,AA2024-T3,AA2024-T3,2307.9016503152952
28.35171353921695,0.5,0.8,14.999999999999998,20.0,260.0,549.9999999999999,AA2024-T3,AA2024-T3,2307.9016503152952
28.35171353921695,0.5,0.9000000000000001,14.999999999999998,20.0,260.0,599.9999999999999,AA2024-T3,AA2024-T3,2307.9016503152952
28.373459143266523,0.39999999999999997,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,3301.5935033849096
28.373459143266523,0.39999999999999997,0.8,24.999999999999996,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,3301.5935033849096
28.39766940067956,0.5,0.8,14.999999999999998,20.0,280.0,499.99999999999994,AA2024-T3,AA2024-T3,2103.0738896630724
28.39766940067956,0.5,0.9000000000000001,14.999999999999998,20.0,280.0,499.99999999999994,AA2024-T3,AA2024-T3,2103.0738896630724
28.39766940067956,0.5,0.9000000000000001,14.999999999999998,20.0,280.0,449.99999999999994,AA2024-T3,AA2024-T3,2103.0738896630724
28.39766940067956,0.5,0.8,14.999999999999998,20.0,280.0,449.99999999999994,AA2024-T3,AA2024-T3,2103.0738896630724
28.403253436104787,0.5,0.8,10.0,20.0,240.00000000000003,350.0,AA2024-T3,AA2024-T3,2267.4254130145187
28.403253436104787,0.5,0.9000000000000001,10.0,20.0,240.00000000000003,350.0,AA2024-T3,AA2024-T3,2267.4254130145187
28.40545491616607,0.39999999999999997,0.8,20.0,20.0,120.00000000000001,649.9999999999999,AA2024-T3,AA2024-T3,4881.950532304808
28.40545491616607,0.39999999999999997,0.8,20.0,20.0,120.00000000000001,749.9999999999999,AA2024-T3,AA2024-T3,4881.950532304808
28.40545491616607,0.39999999999999997,0.9000000000000001,20.0,20.0,120.00000000000001,700.0,AA2024-T3,AA2024-T3,4881.950532304808
28.40545491616607,0.39999999999999997,0.9000000000000001,20.0,20.0,120.00000000000001,649.9999999999999,AA2024-T3,AA2024-T3,4881.950532304808
28.40545491616607,0.39999999999999997,0.8,20.0,20.0,120.00000000000001,700.0,AA2024-T3,AA2024-T3,4881.950532304808
28.40545491616607,0.39999999999999997,0.9000000000000001,20.0,20.0,120.00000000000001,749.9999999999999,AA2024-T3,AA2024-T3,4881.950532304808
28.435249209004336,0.5,0.8,14.999999999999998,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2828.9859674267645
28.435249209004336,0.5,0.8,14.999999999999998,20.0,220.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2828.9859674267645
28.435249209004336,0.5,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2828.985967426764
28.435249209004336,0.5,0.8,14.999999999999998,20.0,220.00000000000003,700.0,AA2024-T3,AA2024-T3,2828.9859674267645
28.435249209004336,0.5,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2828.985967426764
28.435249209004336,0.5,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,700.0,AA2024-T3,AA2024-T3,2197.726364431466
28.48120507046695,0.5,0.8,14.999999999999998,20.0,240.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2537.7577047483064
28.48120507046695,0.5,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2537.757704748306
28.48120507046695,0.5,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2537.757704748306
28.48120507046695,0.5,0.8,14.999999999999998,20.0,240.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2537.7577047483064
28.483997088179564,0.5,0.9000000000000001,10.0,20.0,180.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3314.020684936922
28.483997088179564,0.5,0.9000000000000001,10.0,20.0,180.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3314.020684936922
28.483997088179564,0.5,0.8,10.0,20.0,180.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3314.020684936922
28.483997088179564,0.5,0.8,10.0,20.0,180.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3314.020684936922
28.491782603666074,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,3665.066243158061
28.491782603666074,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3665.066243158061
28.491782603666074,0.39999999999999997,0.8,29.999999999999996,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3665.066243158061
28.491782603666074,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3665.066243158061
28.491782603666074,0.39999999999999997,0.8,29.999999999999996,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,3665.066243158061
28.491782603666074,0.39999999999999997,0.8,29.999999999999996,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3665.066243158061
28.50015865680391,0.39999999999999997,0.9000000000000001,14.999999999999998,20.0,100.0,399.99999999999994,AA2024-T3,AA2024-T3,5636.718321787745
28.50015865680391,0.39999999999999997,0.8,14.999999999999998,20.0,100.0,399.99999999999994,AA2024-T3,AA2024-T3,5636.718321787745
28.513528207715655,0.3,0.8,24.999999999999996,20.0,100.0,399.99999999999994,AA2024-T3,AA2024-T3,4944.317718620561
28.513528207715655,0.3,0.9000000000000001,24.999999999999996,20.0,100.0,399.99999999999994,AA2024-T3,AA2024-T3,4944.317718620561
28.52436891421695,0.5,0.8,10.0,20.0,160.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,3909.2214142827265
28.52436891421695,0.5,0.8,10.0,20.0,160.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,3909.2214142827265
28.52436891421695,0.5,0.9000000000000001,10.0,20.0,160.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,3909.2214142827265
28.52436891421695,0.5,0.9000000000000001,10.0,20.0,160.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,3909.2214142827265
28.529952949642176,0.5,0.9000000000000001,10.0,20.0,200.0,399.99999999999994,AA2024-T3,AA2024-T3,2876.3996060291634
28.529952949642176,0.5,0.8,10.0,20.0,200.0,399.99999999999994,AA2024-T3,AA2024-T3,2876.3996060291634
28.556692051465653,0.3,0.9000000000000001,29.999999999999996,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,4543.178277037259
28.556692051465653,0.3,0.8,29.999999999999996,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,4543.178277037259
28.57590881110479,0.5,0.8,10.0,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2534.488122045136
28.57590881110479,0.5,0.9000000000000001,10.0,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2534.488122045136
28.589278362016522,0.39999999999999997,0.9000000000000001,20.0,20.0,140.0,350.0,AA2024-T3,AA2024-T3,4010.7879993238375
28.589278362016522,0.39999999999999997,0.8,20.0,20.0,140.0,350.0,AA2024-T3,AA2024-T3,4010.7879993238375
28.6268581703413,0.39999999999999997,0.9000000000000001,24.999999999999996,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3803.977828609085
28.6268581703413,0.39999999999999997,0.9000000000000001,24.999999999999996,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3803.977828609085
28.6268581703413,0.39999999999999997,0.8,24.999999999999996,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3803.9778286090846
28.6268581703413,0.39999999999999997,0.8,24.999999999999996,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3803.9778286090846
28.629650188053912,0.39999999999999997,0.8,29.999999999999996,20.0,200.0,399.99999999999994,AA2024-T3,AA2024-T3,3247.823596556303
28.629650188053912,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,200.0,399.99999999999994,AA2024-T3,AA2024-T3,3247.823596556303
28.651068427754335,0.5,0.9000000000000001,20.0,20.0,280.0,749.9999999999999,AA2024-T3,AA2024-T3,2336.0874864439575
28.651068427754335,0.5,0.9000000000000001,20.0,20.0,280.0,649.9999999999999,AA2024-T3,AA2024-T3,2336.0874864439575
28.651068427754335,0.5,0.9000000000000001,10.0,20.0,140.0,700.0,AA2024-T3,AA2024-T3,4760.42276794537
28.651068427754335,0.5,0.9000000000000001,10.0,20.0,140.0,749.9999999999999,AA2024-T3,AA2024-T3,4760.42276794537
28.651068427754335,0.5,0.9000000000000001,10.0,20.0,140.0,649.9999999999999,AA2024-T3,AA2024-T3,4760.42276794537
28.651068427754335,0.5,0.8,20.0,20.0,280.0,749.9999999999999,AA2024-T3,AA2024-T3,2336.0874864439575
28.651068427754335,0.5,0.8,10.0,20.0,140.0,700.0,AA2024-T3,AA2024-T3,4760.42276794537
28.651068427754335,0.5,0.8,10.0,20.0,140.0,649.9999999999999,AA2024-T3,AA2024-T3,4760.42276794537
28.651068427754335,0.5,0.8,10.0,20.0,140.0,749.9999999999999,AA2024-T3,AA2024-T3,4760.42276794537
28.651068427754335,0.5,0.9000000000000001,20.0,20.0,280.0,700.0,AA2024-T3,AA2024-T3,2336.0874864439575
28.651068427754335,0.5,0.8,20.0,20.0,280.0,649.9999999999999,AA2024-T3,AA2024-T3,2336.0874864439575
28.651068427754335,0.5,0.8,20.0,20.0,280.0,700.0,AA2024-T3,AA2024-T3,2336.0874864439575
28.65665246317956,0.5,0.8,14.999999999999998,20.0,260.0,449.99999999999994,AA2024-T3,AA2024-T3,2307.9016503152952
28.65665246317956,0.5,0.9000000000000001,14.999999999999998,20.0,260.0,499.99999999999994,AA2024-T3,AA2024-T3,2307.9016503152952
28.65665246317956,0.5,0.9000000000000001,14.999999999999998,20.0,260.0,449.99999999999994,AA2024-T3,AA2024-T3,2307.9016503152952
28.65665246317956,0.5,0.8,14.999999999999998,20.0,260.0,499.99999999999994,AA2024-T3,AA2024-T3,2307.9016503152952
28.702608324642174,0.5,0.8,14.999999999999998,20.0,280.0,399.99999999999994,AA2024-T3,AA2024-T3,2103.0738896630724
28.702608324642174,0.5,0.9000000000000001,14.999999999999998,20.0,280.0,399.99999999999994,AA2024-T3,AA2024-T3,2103.0738896630724
28.710393840128685,0.39999999999999997,0.8,20.0,20.0,120.00000000000001,549.9999999999999,AA2024-T3,AA2024-T3,4881.950532304808
28.710393840128685,0.39999999999999997,0.8,20.0,20.0,120.00000000000001,599.9999999999999,AA2024-T3,AA2024-T3,4881.950532304808
28.710393840128685,0.39999999999999997,0.9000000000000001,20.0,20.0,120.00000000000001,599.9999999999999,AA2024-T3,AA2024-T3,4881.950532304808
28.710393840128685,0.39999999999999997,0.9000000000000001,20.0,20.0,120.00000000000001,549.9999999999999,AA2024-T3,AA2024-T3,4881.950532304808
28.74018813296695,0.5,0.8,14.999999999999998,20.0,220.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2828.9859674267645
28.74018813296695,0.5,0.8,14.999999999999998,20.0,220.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2828.9859674267645
28.74018813296695,0.5,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2828.985967426764
28.74018813296695,0.5,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2828.985967426764
28.754148221530016,0.5,0.9000000000000001,10.0,20.0,280.0,300.0,AA2024-T3,AA2024-T3,1870.2570406252682
28.754148221530016,0.5,0.8,10.0,20.0,280.0,300.0,AA2024-T3,AA2024-T3,1870.2570406252682
28.76751777244175,0.39999999999999997,0.8,29.999999999999996,20.0,220.00000000000003,300.0,AA2024-T3,AA2024-T3,2898.245476284813
28.76751777244175,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,220.00000000000003,300.0,AA2024-T3,AA2024-T3,2898.245476284813
28.786143994429562,0.5,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2537.757704748306
28.786143994429562,0.5,0.8,14.999999999999998,20.0,240.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2537.7577047483064
28.786143994429562,0.5,0.8,14.999999999999998,20.0,240.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2537.7577047483064
28.786143994429562,0.5,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2537.757704748306
28.788936012142173,0.5,0.9000000000000001,10.0,20.0,180.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3314.020684936922
28.788936012142173,0.5,0.8,10.0,20.0,180.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3314.020684936922
28.796721527628684,0.39999999999999997,0.8,29.999999999999996,20.0,180.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,3665.066243158061
28.796721527628684,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,3665.066243158061
28.796721527628684,0.39999999999999997,0.8,29.999999999999996,20.0,180.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,3665.066243158061
28.796721527628684,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,3665.066243158061
28.80509758076652,0.39999999999999997,0.8,14.999999999999998,20.0,100.0,350.0,AA2024-T3,AA2024-T3,5636.718321787745
28.80509758076652,0.39999999999999997,0.9000000000000001,14.999999999999998,20.0,100.0,350.0,AA2024-T3,AA2024-T3,5636.718321787745
28.81846713167827,0.3,0.8,24.999999999999996,20.0,100.0,350.0,AA2024-T3,AA2024-T3,4944.317718620561
28.81846713167827,0.3,0.9000000000000001,24.999999999999996,20.0,100.0,350.0,AA2024-T3,AA2024-T3,4944.317718620561
28.823723802754333,0.5,0.8,14.999999999999998,20.0,200.0,749.9999999999999,AA2024-T3,AA2024-T3,3203.298736585905
28.823723802754333,0.5,0.9000000000000001,14.999999999999998,20.0,200.0,749.9999999999999,AA2024-T3,AA2024-T3,3203.2987365859044
28.823723802754333,0.5,0.9000000000000001,14.999999999999998,20.0,200.0,700.0,AA2024-T3,AA2024-T3,2523.2190156716288
28.823723802754333,0.5,0.8,14.999999999999998,20.0,200.0,700.0,AA2024-T3,AA2024-T3,3203.298736585905
28.823723802754333,0.5,0.9000000000000001,14.999999999999998,20.0,200.0,649.9999999999999,AA2024-T3,AA2024-T3,3203.2987365859044
28.823723802754333,0.5,0.8,14.999999999999998,20.0,200.0,649.9999999999999,AA2024-T3,AA2024-T3,3203.298736585905
28.82930783817956,0.5,0.8,10.0,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3909.2214142827265
28.82930783817956,0.5,0.8,10.0,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3909.2214142827265
28.82930783817956,0.5,0.9000000000000001,10.0,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3909.2214142827265
28.82930783817956,0.5,0.9000000000000001,10.0,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3909.2214142827265
28.83489187360479,0.5,0.8,10.0,20.0,200.0,350.0,AA2024-T3,AA2024-T3,2876.3996060291634
28.83489187360479,0.5,0.9000000000000001,10.0,20.0,200.0,350.0,AA2024-T3,AA2024-T3,2876.3996060291634
28.86163097542827,0.3,0.8,29.999999999999996,20.0,120.00000000000001,350.0,AA2024-T3,AA2024-T3,4543.178277037259
28.86163097542827,0.3,0.9000000000000001,29.999999999999996,20.0,120.00000000000001,350.0,AA2024-T3,AA2024-T3,4543.178277037259
28.926803596530014,0.5,0.8,10.0,20.0,260.0,300.0,AA2024-T3,AA2024-T3,2054.967175917806
28.926803596530014,0.5,0.9000000000000001,10.0,20.0,260.0,300.0,AA2024-T3,AA2024-T3,2054.967175917806
28.93179709430391,0.39999999999999997,0.8,24.999999999999996,20.0,160.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3803.9778286090846
28.93179709430391,0.39999999999999997,0.9000000000000001,24.999999999999996,20.0,160.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3803.977828609085
28.93458911201652,0.39999999999999997,0.9000000000000001,29.999999999999996,20.0,200.0,350.0,AA2024-T3,AA2024-T3,3247.823596556303
28.93458911201652,0.39999999999999997,0.8,29.999999999999996,20.0,200.0,350.0,AA2024-T3,AA2024-T3,3247.823596556303
28.95600735171695,0.5,0.8,10.0,20.0,140.0,549.9999999999999,AA2024-T3,AA2024-T3,4760.42276794537
28.95600735171695,0.5,0.9000000000000001,20.0,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,2336.0874864439575
28.95600735171695,0.5,0.9000000000000001,10.0,20.0,140.0,599.9999999999999,AA2024-T3,AA2024-T3,4760.42276794537
28.95600735171695,0.5,0.9000000000000001,10.0,20.0,140.0,549.9999999999999,AA2024-T3,AA2024-T3,4760.42276794537
28.95600735171695,0.5,0.9000000000000001,20.0,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,2336.0874864439575
28.95600735171695,0.5,0.8,20.0,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,2336.0874864439575
28.95600735171695,0.5,0.8,20.0,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,2336.0874864439575
28.95600735171695,0.5,0.8,10.0,20.0,140.0,599.9999999999999,AA2024-T3,AA2024-T3,4760.42276794537
